config,platform,i,run,ni,nj,nk,nranks,gridpoints,gridpoints_per_rank,dt,nsteps,main_loop,total_runtime,init,termination,sec_per_step,throughput,continuity,continuity_frac,kernel_ppm_limit_pos,kernel_reconstruction_x,kernel_reconstruction_y,kernel_zonal_edge_thickness,kernel_meridional_edge_thickness,kernel_ppm_limit_pos_source,kernel_reconstruction_x_source,kernel_reconstruction_y_source,kernel_zonal_edge_thickness_source,kernel_meridional_edge_thickness_source
dev_turbo_GPU,gpu,4,2,64,64,100,1,409600,409600.0,600,150,19.773058,20.188994,0.406729,0.00195,0.13182038666666665,3107258.371466872,1.464636,0.07407230586184495,0.018579,0.035715,0.032164,0.0498,0.033373,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,4,3,64,64,100,1,409600,409600.0,600,150,19.737178,20.156346,0.409078,0.0018,0.13158118666666666,3112907.02247302,1.450905,0.07351126893621772,0.018547,0.03583,0.032535,0.038747,0.033722,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,8,1,128,64,100,1,819200,819200.0,300,150,21.93778,22.490903,0.542961,0.002921,0.14625186666666667,5601296.029042137,2.000105,0.09117171381972104,0.025528,0.04495,0.043054,0.045443,0.043347,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,8,2,128,64,100,1,819200,819200.0,300,150,21.286349,21.834917,0.538225,0.001994,0.14190899333333334,5772713.770689375,1.94285,0.09127211059068889,0.024839,0.043646,0.041311,0.044036,0.041604,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,8,3,128,64,100,1,819200,819200.0,300,150,21.281532,21.830263,0.539558,0.001969,0.14187687999999998,5774020.404170151,1.956974,0.0919564437372272,0.024938,0.043721,0.041559,0.044094,0.04185,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,16,1,128,128,100,1,1638400,1638400.0,300,150,25.190193,25.994997,0.783538,0.005335,0.16793462,9756177.731548145,2.132686,0.08466334497715043,0.049407,0.073169,0.069889,0.075748,0.071165,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,16,2,128,128,100,1,1638400,1638400.0,300,150,25.350538,26.153716,0.782047,0.005374,0.16900358666666668,9694468.811667824,2.158889,0.08516146679017225,0.049361,0.0738,0.070521,0.076413,0.071799,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,16,3,128,128,100,1,1638400,1638400.0,300,150,25.468607,26.270896,0.781343,0.005198,0.16979071333333332,9649526.57206576,2.169038,0.08516516038745268,0.049353,0.073834,0.070587,0.076426,0.071914,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,32,1,256,128,100,1,3276800,3276800.0,150,150,33.464162,34.761656,1.274033,0.006032,0.22309441333333335,14687951.845320376,3.488159,0.10423565962894872,0.079935,0.120033,0.114491,0.139949,0.115938,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,32,2,256,128,100,1,3276800,3276800.0,150,150,33.572992,34.928546,1.332002,0.005964,0.22381994666666666,14640339.472871527,3.454357,0.1028909487721559,0.079903,0.119529,0.114436,0.122178,0.115734,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,32,3,256,128,100,1,3276800,3276800.0,150,150,33.473113,34.824247,1.327268,0.006034,0.22315408666666664,14684024.159928,3.44452,0.10290408304719074,0.079912,0.119563,0.114509,0.122193,0.115843,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,64,1,256,256,100,1,6553600,6553600.0,150,150,50.709774,52.971323,2.231307,0.009707,0.33806516000000003,19385611.933510095,5.316248,0.10483675198394692,0.146274,0.212329,0.208018,0.219952,0.216128,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,64,2,256,256,100,1,6553600,6553600.0,150,150,50.668641,52.962574,2.264863,0.009795,0.33779094,19401349.24873947,5.316827,0.10493328605359674,0.146352,0.212503,0.208261,0.220195,0.216435,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,64,3,256,256,100,1,6553600,6553600.0,150,150,50.631242,52.934148,2.273535,0.00962,0.3375416133333333,19415680.14468221,5.314846,0.10497166946842822,0.1463,0.212263,0.208278,0.220015,0.216432,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,128,1,512,256,100,1,13107200,13107200.0,75,150,85.689813,89.932208,4.204976,0.012007,0.57126542,22944150.899243996,9.628888,0.11236910973303209,0.256228,0.385531,0.38478,0.396776,0.394481,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,128,2,512,256,100,1,13107200,13107200.0,75,150,85.627935,89.807888,4.142616,0.012142,0.5708529,22960731.214643914,9.629938,0.11246257427555621,0.256182,0.38577,0.385204,0.397198,0.395064,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,128,3,512,256,100,1,13107200,13107200.0,75,150,85.727344,89.914615,4.150827,0.012116,0.5715156266666667,22934106.065387957,9.636671,0.11241070293744315,0.25629,0.386031,0.38535,0.39743,0.395163,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,256,1,512,512,100,1,26214400,26214400.0,75,150,150.199688,158.144981,7.889999,0.017676,1.0013312533333334,26179548.38894206,16.718887,0.11131106344242205,0.492828,0.743258,0.745449,0.754633,0.756223,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,256,2,512,512,100,1,26214400,26214400.0,75,150,150.476563,158.402539,7.871609,0.017698,1.0031770866666667,26131378.346274428,16.677482,0.11083109334441671,0.492747,0.743485,0.745586,0.752327,0.754772,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,256,3,512,512,100,1,26214400,26214400.0,75,150,151.033819,159.071688,7.983084,0.017635,1.0068921266666666,26034963.732195634,16.709835,0.1106363800547214,0.492934,0.74364,0.746198,0.752227,0.755,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,512,1,1024,512,100,1,52428800,52428800.0,37,150,362.99943,378.244388,15.1565,0.028936,2.4199962,21664827.407580227,47.730671,0.13148965826199782,1.37288,2.154698,2.197669,2.168193,2.211888,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,512,2,1024,512,100,1,52428800,52428800.0,37,150,363.45072,378.714469,15.174961,0.028742,2.4230047999999997,21637926.594284914,47.762293,0.13141339491637272,1.372929,2.15452,2.197869,2.168493,2.212522,mom6,mom6,mom6,mom6,mom6
dev_turbo_GPU,gpu,512,3,1024,512,100,1,52428800,52428800.0,37,150,362.395437,377.660091,15.17832,0.029023,2.41596958,21700935.48942781,47.743372,0.13174385526272506,1.373081,2.154723,2.196878,2.168218,2.210993,mom6,mom6,mom6,mom6,mom6
iturbo_GPU_amrex,gpu,1,1,32,32,100,1,102400,102400.0,1200,150,18.84608,19.306358,0.40799,0.001461,0.12564053333333333,815023.6017251333,2.573801,0.13656956778279622,0.01098,0.01702,0.01558,0.01841,0.01698,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,1,2,32,32,100,1,102400,102400.0,1200,150,19.062475,19.390572,0.303213,0.004115,0.12708316666666666,805771.5485528506,2.545017,0.1335092636187064,0.01115,0.01709,0.0158,0.01848,0.01718,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,1,3,32,32,100,1,102400,102400.0,1200,150,19.059094,19.382382,0.30056,0.001303,0.12706062666666668,805914.4889048765,2.598101,0.13631817965743806,0.01109,0.01695,0.01576,0.01833,0.01715,tiny,tiny,tiny,tiny,tiny
iturbo_GPU_amrex,gpu,2,1,64,32,100,1,204800,204800.0,600,150,20.237894,20.619756,0.35559,0.001821,0.13491929333333333,1517944.5054905417,3.418386,0.16891016426906869,0.01229,0.01933,0.01815,0.02076,0.01954,tiny,tiny,tiny,tiny,tiny
